Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-08-11,109.03881778751953,109.53789844079104,106.25125017767719,106.51174926757812,187902400
2020-08-12,107.60486600059996,110.30965976352992,107.41010462326905,110.05159759521484,165598000
2020-08-13,111.43441109413642,113.00470146799744,110.94506334020708,111.99922943115234,210082000
2020-08-14,111.82395110215055,111.98949901322317,110.08567574687753,111.89942169189453,165565200
2020-08-17,113.02417392493486,113.04852095183266,110.97914996990063,111.60726165771484,119561600
2020-08-18,111.35893868376326,112.96330892543267,111.02296903312585,112.53726196289062,105633600
2020-08-19,112.9462768876478,114.09538682492261,112.58353067113143,112.67847442626953,145538000
2020-08-20,112.71987797032757,115.2932039654278,112.70283430500798,115.17877960205078,126907200
2020-08-21,116.14041187069935,121.59868597251888,116.1282420708619,121.11421203613281,338054800
2020-08-24,125.32841718543504,125.41363550271217,120.69303108379322,122.5627670288086,345937600
2020-08-25,121.43313953220415,121.90300674261194,119.83119859572422,121.55729675292969,211495600
2020-08-26,122.87683252443458,123.66806272085745,121.80805955440918,123.21036529541016,163022400
2020-08-27,123.81411631076067,124.1476490247268,120.5907617170358,121.73744201660156,155552400
2020-08-28,122.71370987305927,123.13245352128918,121.31627804416574,121.5402603149414,187630000
2020-08-31,124.2401853001041,127.5706540266875,122.7015450943712,125.66195678710938,225702700
2020-09-01,129.28454878420325,131.27115314665346,127.11293080171876,130.66737365722656,151948100
2020-09-02,133.98811771326734,134.36790756368634,123.67534997091076,127.96015930175781,200119000
2020-09-03,123.58771183000317,125.46718052250692,117.34551135279557,117.71556091308594,257599600
2020-09-04,116.92677914209935,120.46174947786696,107.98709503336387,117.7934799194336,332607200
2020-09-08,110.96697771586362,115.87503988575807,109.73022744851274,109.86656188964844,231366600
2020-09-09,114.19032948681344,116.02111152579629,112.24268617440501,114.2487564086914,176940500
2020-09-10,117.20918576977877,117.34552021964375,109.55494626315287,110.51902770996094,182274400
2020-09-11,111.57074499929149,112.21347084794252,107.12038040161133,109.06802368164062,180860300
2020-09-14,111.71683492125261,112.89515837432545,109.84709890131904,112.34008026123047,140150100
2020-09-15,115.23232916774082,115.71924004150326,110.6358893306761,112.51536560058594,184642000
2020-09-16,112.21348694471548,112.96332644603498,109.10699308995494,109.19463348388672,154679000
2020-09-17,106.84771238414066,109.26278591004208,105.86415043956644,107.45147705078125,178011000
2020-09-18,107.50991635719829,107.97734660906691,103.31273980959568,104.04310607910156,287104900
2020-09-21,101.80332242964299,107.30541657570868,100.40101679009732,107.19829559326172,195713800
2020-09-22,109.73023848769446,109.9055267053134,106.30238909052137,108.88301086425781,183055400
2020-09-23,108.69798613288378,109.17515670886098,103.97494471367466,104.31578826904297,150718700
2020-09-24,102.416848858969,107.36386596263614,102.25130091679632,105.38700866699219,167743300
2020-09-25,105.59150095453244,109.49652855947329,104.85139428601482,109.34071350097656,149981400
2020-09-28,111.99923269077127,112.30111503190352,109.82760709095112,111.9505386352539,137672400
2020-09-29,111.55128179324593,112.29138095636048,110.59693323178644,111.10331726074219,99382200
2020-09-30,110.81118070719012,114.19034345635778,110.6456327885037,112.7782974243164,142675200
2020-10-01,114.56039012939586,114.63829765255329,112.79777513856307,113.7326431274414,116120400
2020-10-02,109.93472330652477,112.34980421996083,109.28226459701011,110.06131744384766,144712000
2020-10-05,110.9280312426724,113.59630056815382,110.57745484315866,113.45022583007812,106243800
2020-10-06,112.67117062665213,113.08018139775959,109.31148864679248,110.19766998291016,161498200
2020-10-07,111.61944100062698,112.52509543882869,111.14226303933226,112.06739807128906,96849000
2020-10-08,113.20676423757683,113.35283896768823,111.59021676910432,111.96027374267578,83477200
2020-10-09,112.26215233421078,113.93712666712412,111.91157596547687,113.90791320800781,100506900
2020-10-12,116.91704216927612,121.90301242749467,116.15746235896894,121.1434326171875,240226800
2020-10-13,121.99064438590798,122.10750566774655,116.5177710390298,117.9298095703125,262330500
2020-10-14,117.83241993385298,119.809276699368,116.48854872829669,118.01744842529297,150712000
2020-10-15,115.61212268187877,118.02719653089068,115.05704456556252,117.5500259399414,112559200
2020-10-16,118.10509791229572,118.36803393931339,115.69975705683035,115.90425872802734,115393800
2020-10-19,116.81965398590057,117.26761109070254,112.63222499944558,112.94384765625,120639300
2020-10-20,113.15808815638162,115.86531895269678,112.60301003753486,114.43379974365234,124423700
2020-10-21,113.6157704572297,115.60236752064498,113.40152850485114,113.81053924560547,89946000
2020-10-22,114.37535009937378,114.94990873770219,111.59021957921263,112.71985626220703,101988000
2020-10-23,113.34310783010538,113.49892286939378,111.28834343492714,112.02845001220703,82572600
2020-10-26,111.02541726060738,113.49892534064216,109.92499395326571,112.03819274902344,111850700
2020-10-27,112.46666475299311,114.20980646740922,111.54153712055215,113.547607421875,92276800
2020-10-28,112.03819046643926,112.4082400407623,108.19159026240904,108.28897094726562,143937800
2020-10-29,109.42835336524011,113.86897819384106,109.26279802021777,112.3011245727539,146129200
2020-10-30,108.15263578946613,109.05829026903429,104.90007487274673,106.0102310180664,190272600
2020-11-02,106.25369543303232,107.78259533653008,104.51055354833466,105.92259216308594,122866900
2020-11-03,106.78929414309684,108.57138225685797,105.88363963985061,107.54887390136719,107624400
2020-11-04,111.1520027380027,112.56404116119307,109.40886108978425,111.9407958984375,138235500
2020-11-05,114.8622797541516,116.4885678267502,113.81055784373574,115.91400909423828,126387100
2020-11-06,115.42136453660977,116.27980338076077,113.28501336370934,115.78230285644531,114457900
2020-11-09,117.54797309772637,119.00146877246537,113.20699283584307,113.47037506103516,154515300
2020-11-10,112.71924303088868,114.70926027820961,111.33402473178882,113.12895202636719,138023400
2020-11-11,114.31906384026838,116.69928328623824,113.58743745496243,116.56271362304688,112295000
2020-11-12,116.68953299697138,117.57723580292728,115.66525308607233,116.2895736694336,103162300
2020-11-13,116.5139390128418,116.73830026220503,114.98240146299398,116.33834838867188,81581900
2020-11-16,116.00668499044508,118.02597364016941,115.25555179677478,117.3528823852539,91183000
2020-11-17,116.62124041188267,117.71379763887923,116.0456904933859,116.46515655517578,74271000
2020-11-18,115.70426632741369,116.88462258409794,115.10920964823985,115.13847351074219,76322100
2020-11-19,114.70927099848065,116.1432600591589,113.94838066648546,115.73355102539062,74113000
2020-11-20,115.7335176986335,115.8603302366192,114.41659193075076,114.46536254882812,73604300
2020-11-23,114.30929761671617,114.7385207767759,110.96332625053886,111.06087493896484,127959300
2020-11-24,111.11940679633499,113.01187511139322,109.83173735450882,112.3485336303711,113874200
2020-11-25,112.7192403972066,113.8898396262195,112.34854493544476,113.1874771118164,76499200
2020-11-27,113.71424262866907,114.61170248347958,113.37281849287028,113.73374938964844,46691300
2020-11-30,114.10446099122791,118.00646867868382,113.94837711133493,116.13350677490234,169410200
2020-12-01,118.04547767580269,120.44521126709455,117.06997585287974,119.71358489990234,127728200
2020-12-02,119.03072893889201,120.34766235140043,117.92841456031734,120.06476593017578,89004200
2020-12-03,120.49396985375188,120.7476023862672,119.21606497499924,119.92818450927734,78967600
2020-12-04,119.59652058101604,119.85015313585949,118.54297683857845,119.25509643554688,78260400
2020-12-07,119.3136206930221,121.51825680642276,119.25509296764027,120.71834564208984,86712000
2020-12-08,121.32315897116939,121.91821565194306,120.0745104419721,121.3329086303711,82225500
2020-12-09,121.47923792024274,122.86444868955574,118.03571775825858,118.7966079711914,115089200
2020-12-10,117.54797505007178,120.83541902329915,117.2065508848971,120.2208480834961,81312200
2020-12-11,119.4306853501199,119.75260272945025,117.5967446503537,119.41117858886719,86939800
2020-12-14,119.596519149209,120.32814549895028,118.56248962317086,118.7966079711914,79184500
2020-12-15,121.29389959264086,124.76669132932152,121.08904509194299,124.74717712402344,157243700
2020-12-16,124.28869163586886,125.22516505635238,123.45950912702416,124.67888641357422,98208600
2020-12-17,125.74217838024781,126.40552735664411,124.90324622140852,125.54708099365234,94359800
2020-12-18,125.80071733474844,125.93728698989182,123.03028838222276,123.55706024169922,192541500
2020-12-21,121.95723262228893,125.16663446004497,120.42569508317622,125.08859252929688,121251600
2020-12-22,128.38581074820917,131.11721915357555,126.47382039895922,128.64920043945312,168904800
2020-12-23,128.92232344418136,129.18569821705117,127.57612617627443,127.75172424316406,88223700
2020-12-24,128.1029139851249,130.19048741225336,127.88830238079585,128.7369842529297,54930100
2020-12-28,130.70750227088905,133.97542463818004,130.23925065126556,133.3413543701172,124486200
2020-12-29,134.66803693280866,135.38989879452387,131.04891842415702,131.56593322753906,121047300
2020-12-30,132.2585255999266,132.6584848793838,130.13192410023277,130.444091796875,96452100
2020-12-31,130.79527790714135,131.43911264182535,128.49309315567558,129.4393310546875,99116600
2021-01-04,130.24901359048766,130.33680518621807,123.65461887853952,126.23970031738281,143301900
2021-01-05,125.73242467921783,128.51261072501254,125.2836873079933,127.80048370361328,97664900
2021-01-06,124.59109223219541,127.83951504225611,123.28391593808439,123.49852752685547,155088000
2021-01-07,125.21541754601186,128.4053127501758,124.72766662301945,127.71269989013672,109578200
2021-01-08,129.18566766286617,129.3807798877027,127.03956715442062,128.8149871826172,105158200
2021-01-11,126.0250599540097,126.98104739873321,125.35196143707087,125.82019805908203,100384500
2021-01-12,125.35199214859502,126.512841772657,123.75216965353734,125.64464569091797,91951100
2021-01-13,125.60561738338069,128.22971983624072,125.34224259155289,127.68344116210938,88636800
2021-01-14,127.59562789132632,127.79072525823703,125.60559604790214,125.7519302368164,90221800
2021-01-15,125.6251291671953,127.02985423644121,123.88873703575999,124.02530670166016,111598500
2021-01-19,124.64962433562887,125.5568487900098,123.83020635972,124.69840240478516,90757300
