Price,Open,High,Low,Close,Volume
Ticker,VOO,VOO,VOO,VOO,VOO
Date,,,,,
2020-08-11,287.33948345762724,287.89649253612004,283.20839181434445,283.9324951171875,3571200
2020-08-12,286.16062170950994,288.5371683208385,286.1142160715089,287.8223571777344,2947400
2020-08-13,287.1352286158976,288.50918047391644,286.4482668522165,287.3302001953125,4074200
2020-08-14,286.9959834382131,287.80363379943964,286.24403114806034,287.3302001953125,2097600
2020-08-17,288.1935849048006,288.5927639079627,287.86866056219833,288.2585754394531,2183400
2020-08-18,288.6485628034409,289.2241286984555,287.11680845978293,288.8620910644531,2415800
2020-08-19,289.2239873096934,289.90168493934635,287.1445171363509,287.63653564453125,2498300
2020-08-20,286.03050667482546,288.9640612220308,285.9469595671381,288.54632568359375,2409300
2020-08-21,288.23073802856936,289.7346428588555,287.94295516996704,289.5768127441406,2316200
2020-08-24,291.8325717902148,292.5845522829838,290.9135254433276,292.5195617675781,2349600
2020-08-25,293.0673400479657,293.59650007528603,291.9626143757669,293.5408020019531,2890800
2020-08-26,294.05133477028266,296.7249552278547,293.5871653389168,296.5392761230469,2606000
2020-08-27,297.2726985449673,298.4609712631152,295.6481053887917,297.1334533691406,2295900
2020-08-28,298.1267889994723,299.18508068827197,297.0220633640003,299.06439208984375,3538700
2020-08-31,298.9065454955499,299.6956108333945,297.8110841492036,298.01531982421875,5068000
2020-09-01,298.74879362847037,300.874698029777,297.9411431710755,300.8004150390625,3008000
2020-09-02,302.58285176579153,306.04556684496873,301.50597499856224,305.18218994140625,5273100
2020-09-03,303.57613909035445,304.0403085806216,292.2503921955722,294.6176452636719,6892000
2020-09-04,294.99828777085844,296.69716408630586,284.90724689692007,292.25970458984375,5133900
2020-09-08,287.1816334958244,288.33276462238246,283.93244746898125,284.2295227050781,4278300
2020-09-09,287.92435475350356,292.11117299388366,287.1259967579566,289.83673095703125,3339800
2020-09-10,291.54486914627563,292.15757632279235,283.90465684854456,284.76800537109375,3589000
2020-09-11,286.4389769948485,287.4044574533122,282.3728761162991,284.98150634765625,3690100
2020-09-14,287.85943338192465,290.3381117414215,287.4231127842105,288.6856689453125,3056100
2020-09-15,291.00642839161196,291.73982413653596,289.19615600357355,290.1709289550781,2570900
2020-09-16,291.3220990370852,292.59391910755664,288.7506098555721,289.0012512207031,2313400
2020-09-17,284.51732320828245,288.03570732699797,284.03456883689256,286.4761047363281,2848300
2020-09-18,287.26532251491653,287.30246402044156,280.8690509776234,283.14349365234375,3420800
2020-09-21,278.93798208323335,280.1262547065087,275.5588149894682,280.070556640625,4536800
2020-09-22,281.38884136016446,283.3662081083134,279.12372009798963,282.90203857421875,2741500
2020-09-23,283.40337516406277,283.65401653604187,275.87455824073214,276.3479919433594,2755800
2020-09-24,275.07618780254415,279.85712904625353,273.89720721022417,277.1092529296875,3130700
2020-09-25,276.2551474896661,282.2522387033565,275.45678943181616,281.54669189453125,2683800
2020-09-28,285.39002157840685,286.87534148944434,284.47094659492535,286.26263427734375,2437900
2020-09-29,286.06590228620763,286.69055356386457,284.0241703350705,284.6301574707031,2303900
2020-09-30,285.3200610440744,289.7111700885074,285.14292241295783,286.821044921875,4304500
2020-10-01,289.16115248770876,290.0468172959403,286.92364606238993,288.6390686035156,3005700
2020-10-02,284.0894168376757,287.688068003121,283.6139364743339,285.9540100097656,3125100
2020-10-05,287.79067034199295,291.1469441492818,287.79067034199295,290.9511413574219,2364500
2020-10-06,291.10959367846203,293.0394543383972,286.38284340752483,286.88629150390625,3389800
2020-10-07,289.5807261976262,292.5640876555797,289.5714225756159,291.8089294433594,1707800
2020-10-08,293.6361688324089,294.46592657517664,292.7877753976403,294.3913269042969,1731700
2020-10-09,295.9762421736742,297.4958903863701,295.39822275689284,297.0110778808594,2794100
2020-10-12,299.397757250774,303.20151503127624,298.9502446201238,301.8030700683594,2194300
2020-10-13,301.72851977353616,301.8124230629557,298.9968688001706,299.87322998046875,2229700
2020-10-14,300.40458003483405,301.4114477384391,297.3373165766252,297.999267578125,1902100
2020-10-15,294.3353495536204,298.0552323084854,293.8878653976793,297.64501953125,2481700
2020-10-16,298.94092645868443,300.39530701167405,297.3094072593683,297.393310546875,1669600
2020-10-19,298.61458179497873,299.16466181186433,292.1164735247528,292.8996276855469,2229600
2020-10-20,294.1210232236892,297.09505247904235,293.4684040420256,294.0557556152344,3066600
2020-10-21,294.05564679818,296.02277878538575,293.29115682860794,293.52423095703125,2607700
2020-10-22,293.72939937615484,295.6872281587733,291.79953835679794,295.1371765136719,2362400
2020-10-23,296.3211510831717,296.3211510831717,293.89717420708973,296.1440124511719,1429300
2020-10-26,293.03019853308024,293.74805681088606,287.48302131363596,290.69012451171875,3335800
2020-10-27,291.04436960874915,291.3147436113061,289.5340535452186,289.7298278808594,2196100
2020-10-28,284.4717224323963,285.0404098143014,279.33475804487676,279.7543029785156,5650500
2020-10-29,279.98736099980704,285.51587378466365,278.4677127764944,282.7003479003906,5365200
2020-10-30,281.1433662121811,282.35534043657725,276.30474448237794,279.52117919921875,5892100
2020-11-02,282.8308989153895,284.63955713219514,280.27641457784546,282.77496337890625,4080400
2020-11-03,285.8141986746167,289.70185987916733,285.3666860277997,287.7626953125,3378300
2020-11-04,291.98598454747133,298.00861282575465,290.87654927891447,294.24212646484375,5750200
2020-11-05,299.2113262386109,301.64460714022414,298.81974907841146,300.0037841796875,3950300
2020-11-06,299.6773600181986,301.05716894618536,297.80343513144436,299.96636962890625,3640600
2020-11-09,311.7226842260419,312.5058384241537,303.2574434345429,303.7049560546875,8097300
2020-11-10,302.78206048971157,304.2084736393661,300.25554380271706,303.3134765625,4120800
2020-11-11,305.25262042043465,306.2594884116478,304.08724945996414,305.4483947753906,2773500
2020-11-12,304.618604716844,305.27122376613045,300.8801144187714,302.6235046386719,2532700
2020-11-13,304.34833805250037,307.40627078328595,303.82625405832556,306.7350158691406,1996100
2020-11-16,309.19613643419893,310.56661346226974,308.04009784912193,310.4547424316406,3018800
2020-11-17,308.3385086945801,309.9886636691885,306.9586992874596,308.9071960449219,3052100
2020-11-18,309.17762113428086,309.65310165103,305.1314560595776,305.159423828125,2647800
2020-11-19,304.63725878817917,306.8094974378762,303.37865263555574,306.43658447265625,2962200
2020-11-20,306.17551997997646,306.4085941224857,304.3015947697437,304.385498046875,3516800
2020-11-23,306.0543403017957,307.2849786967925,303.9846406198231,306.18487548828125,2222600
2020-11-24,308.6087752010001,311.6201031191318,307.75107835932255,311.1446228027344,2659700
2020-11-25,311.0794401310911,311.0794401310911,309.6623309940964,310.6319274902344,2256900
2020-11-27,311.65753904019107,311.95585242545087,310.62267468520264,311.5177001953125,984700
2020-11-30,310.82763607461044,311.0420745043057,307.69513360553196,310.1191101074219,4175700
2020-12-01,313.1771537029554,314.92984778846363,312.61776993243814,313.5314025878906,3224200
2020-12-02,312.524540106308,314.28656629553933,311.9931240923172,314.193359375,2270300
2020-12-03,314.1000671386719,315.3959446848384,313.1398027291462,314.1000671386719,2851100
2020-12-04,314.6501080297666,316.83167869793414,314.6035045795213,316.8037109375,2907000
2020-12-07,316.11383065451366,316.6359145002694,315.03236313075234,316.21636962890625,1943100
2020-12-08,315.013762537828,317.63351412940943,314.9764627014223,317.13006591796875,1948200
2020-12-09,317.7173604801685,317.84786720704017,313.4940580973263,314.3144836425781,2545800
2020-12-10,313.0093074179121,315.1163072155894,312.170246017981,314.1653747558594,2738600
2020-12-11,312.6083656359497,313.9974784431218,311.1726209286679,313.764404296875,2387900
2020-12-14,315.8248480748443,316.7851125647815,312.2168642966476,312.3287353515625,2654600
2020-12-15,314.78063994090854,316.6452331542969,313.47540193038907,316.6452331542969,2757400
2020-12-16,316.8223920576399,317.95049161026054,316.0112984373093,317.13006591796875,2943200
2020-12-17,318.63102681259056,319.07853946253516,317.8758687761718,318.85479736328125,2627000
2020-12-18,319.2090949812308,319.311633966106,315.76891772895533,317.57757568359375,6025700
