Price,Open,High,Low,Close,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2021-02-08,365.4584506060735,366.66954968229635,364.5947427980771,366.62261962890625,38365200
2021-02-09,365.7776444017753,366.9793746411934,365.3645854455077,366.3785095214844,35551100
2021-02-10,368.13412437908295,368.2843406618065,363.79673307468596,366.2189025878906,59154400
2021-02-11,367.30800378047934,367.7304889291536,364.36009116470245,366.8104248046875,42913300
2021-02-12,366.00306099710656,368.8664824431844,365.92793851575124,368.6224060058594,50593300
2021-02-16,369.8616542002089,370.0588292329784,367.580302971016,368.3031921386719,50972400
2021-02-17,366.5382285378815,368.64119975916066,365.51487804630585,368.3877258300781,52290600
2021-02-18,365.75894125605396,367.5708770972234,364.0220992423996,366.81982421875,59712800
2021-02-19,368.0871883126409,368.37822340228036,365.7213177119252,366.1719665527344,83241000
2021-02-22,363.383663031274,365.78706636941433,363.0832304512995,363.3554992675781,67414200
2021-02-23,361.13047823018604,365.1580683687233,356.94330297998846,363.7967529296875,107284100
2021-02-24,362.69830278931323,368.23742456544716,361.7031449480234,367.8055419921875,72433900
2021-02-25,366.52869607036996,367.9087775887536,357.48775680206313,358.94293212890625,146670500
2021-02-26,360.8393660059298,361.99410872869663,355.09373019748244,357.0934143066406,152701600
2021-03-01,362.00355762059877,367.00753896613975,357.2906400153062,365.7494812011719,105348800
2021-03-02,365.9748703527918,366.2095779508349,362.38853137849463,362.8955078125,79595300
2021-03-03,362.19136812027995,363.16773105398926,357.9853978452796,358.08868408203125,119940200
2021-03-04,357.90094348377204,360.5108909755304,349.13227056324826,353.6574401855469,183433000
2021-03-05,357.1873779252522,361.2243655188771,349.8457465481457,360.1634826660156,152039600
