Date,Open,High,Low,Close,Volume
2020-10-19,22318.02453557997,22508.37929218178,21639.634654800782,21690.260788366195,27625800
2020-10-20,21859.151163333932,22018.181253223363,21584.64492804966,21742.662638733163,22753500
2020-10-21,21589.1160551522,21974.05744391876,21589.1160551522,21759.301336233268,22724900
2020-10-22,21506.59853144098,21720.730076586613,21282.414805544744,21603.10897733213,22351500
2020-10-23,21667.77439672703,21793.73225446626,21479.34193357203,21788.693632642393,18879600
2020-10-26,21499.991859739977,21750.329798678264,20921.8999744694,21120.964228897352,37111600
2020-10-27,21303.05221292108,21613.149291981812,21176.19494541465,21470.18272617599,36700300
2020-10-28,20851.144363121974,20968.618244473968,20291.888285297795,20350.12194376369,51195600
2020-10-29,20444.61005804265,20774.215719896227,20374.479827754145,20509.729239092212,31432600
2020-10-30,20434.21450554431,20513.540757469505,20044.608352925385,20330.78838271089,36953700
2020-11-02,20518.64165251889,20618.076615639216,20099.812042982372,20321.78246396128,30842200
2020-11-03,20506.85941037731,20932.30414994674,20429.413878924002,20762.326992789167,27512000
2020-11-04,21488.92509201855,21920.67185227485,21328.27463589834,21726.88718212698,42311800
2020-11-05,22271.150710635906,22479.77994707315,22181.881609849668,22396.528747161152,36080100
2020-11-06,22114.977661548925,22323.92929124464,21694.091027269376,22260.249040388502,25231900
2020-11-09,22256.44808889122,22621.372189163438,21605.930161882145,21656.503438230135,44395000
2020-11-10,21658.868765864954,21860.816260185373,21176.21437769812,21306.469833610463,44045100
2020-11-11,21470.903793976966,22042.07228466197,21451.696090451485,21891.44637445826,29440800
2020-11-12,21990.49893194678,22182.855694802478,21712.08693344932,21811.30241309409,21593900
2020-11-13,21836.916223806624,21943.900314300034,21614.873568436542,21852.05490074493,18621100
2020-11-16,21601.09722731991,21889.62226377777,21565.91229486116,21838.350467880256,24953300
2020-11-17,21696.732038390932,21855.36482096606,21493.920885322314,21532.073888019193,24154100
2020-11-18,21432.840326076308,21585.32340493094,21159.976513693946,21175.025062087458,28372800
2020-11-19,21146.709567077367,21311.776938211875,21001.648604344366,21250.751744509213,24792700
2020-11-20,21214.64277318005,21323.614890357152,20994.698616581274,21033.68871013517,22843100
2020-11-23,21088.049424321198,21222.004908609637,20809.142018951912,21004.07746629347,25683500
2020-11-24,21094.983797036144,21564.007621951183,21021.51059548355,21524.754647337715,33979700
2020-11-25,21648.078711758535,21666.192679504325,21381.390615928496,21523.287970078178,21012900
2020-11-27,21565.846457894386,21708.38060549507,21484.540376663983,21603.988406484015,14512200
2020-11-30,21457.57756276864,21523.72306464185,21130.852152179632,21454.571018559393,33064800
2020-12-01,21543.492021977178,21825.704927031402,21426.993017024186,21714.226255147252,30904500
2020-12-02,21582.719767502113,21641.97947215211,21373.802717914237,21631.93477902957,23724500
2020-12-03,21586.39139847878,21764.4259956255,21489.829818814425,21549.175707726157,25120900
2020-12-04,21416.17897778144,21532.14782243205,21312.206384141497,21430.175112448625,24666000
2020-12-07,21508.58485983306,21625.975378449486,21370.12507250241,21500.557961426668,24620000
2020-12-08,21427.242613482482,21725.663378434747,21319.089783062365,21631.530274474528,23284100
2020-12-09,21574.79555600167,21581.813888760942,21178.716474598656,21237.877332342323,32440600
2020-12-10,21262.803137997933,21394.333664690465,21121.231481547875,21137.29667633539,26733300
2020-12-11,21071.90676069266,21399.94877038206,20977.607101028978,21393.92837298161,30979400
2020-12-14,21328.012452681793,21639.2753801601,21305.993735458098,21438.104511631653,28798400
2020-12-15,21549.898406152486,21574.936630102788,21256.451154996776,21445.740066932514,27000600
2020-12-16,21430.078564189345,21964.957419527822,21427.084961408615,21882.130856324457,35023300
2020-12-17,21907.34842996137,22008.979345925785,21713.055149699394,21862.511753031868,32515800
2020-12-18,21707.40830649552,21816.646066817084,21452.191379630753,21707.40830649552,63354900
2020-12-21,21672.4181620277,22314.96943320764,21645.52022860448,22174.504305436738,37181900
2020-12-22,22159.382154481,22451.935196467562,22075.796004875658,22283.766847953666,22612200
2020-12-23,22242.849452185215,22287.711692095178,22012.555302258468,22034.488223319873,18699600
2020-12-24,22078.208218969678,22296.577518496662,22056.271479744322,22210.825225565583,10550600
2020-12-28,22376.224604952924,22533.74065007931,22233.66351013546,22427.06930631853,17933500
2020-12-29,22595.65018158242,22682.513800245855,22323.077033590063,22379.98720749165,17403200
2020-12-30,22459.623656056694,22499.512015763838,22084.682204321583,22105.622261780667,20272300
2020-12-31,22014.115086086265,22143.201316070932,21813.5349907301,22085.608951457772,20942100
2021-01-04,22121.813255471676,22168.536300864536,21354.364254109005,21640.666912365934,37130100
2021-01-05,21574.07291545993,21699.192786789623,21419.164041631422,21637.625312805176,23823000
2021-01-06,20977.307819148322,21404.428166997655,20954.56807641696,20985.217622846365,35930700
2021-01-07,21233.506756586103,21759.28536871203,21200.77094864567,21655.121438636914,27694500
2021-01-08,21855.106434151472,22044.995329821628,21690.204324076727,21949.051258064806,22956200
2021-01-11,21897.441663792502,21941.543498089126,21723.039372547268,21799.215824296698,23031300
2021-01-12,21707.699550348152,21767.86006870147,21388.852780933987,21550.280394292786,23249300
2021-01-13,21381.554634958604,21655.29190122348,21372.562074292466,21613.33220765926,20087100
2021-01-14,21588.047716510824,21743.026824817684,21271.09125052169,21299.087299363804,29480800
2021-01-15,21347.225898122342,21446.202784349687,21198.258666876744,21260.24431486055,31746500
2021-01-19,21344.497126422146,21667.035767473903,21232.65744192897,21613.113497793674,30480900
2021-01-20,21779.595523506072,22588.951749945492,21738.577085062905,22443.888141834643,37777300
2021-01-21,22405.90764619123,22565.451880617587,22178.55810112594,22432.83105907508,30709400
2021-01-22,22632.515342956063,22930.52196905211,22504.940956053626,22519.890485453652,30172700
2021-01-25,22895.625656737684,22961.578856378783,22405.97644075885,22936.59672240459,33152100
2021-01-26,23165.635244340552,23397.430680448688,22987.791707947836,23212.594085082994,49169600
2021-01-27,23743.113180278327,23986.53021442314,22958.991818561382,23234.33157466538,69870600
2021-01-28,23627.195838541735,24332.17082887692,23575.049313561954,23960.127813029685,49111200
2021-01-29,23698.935911052355,23902.795438363843,23232.971058291732,23294.229438027836,42503100
2021-02-01,23694.943297563157,24444.9238889605,23429.828785447913,24157.632415626435,33314200
2021-02-02,24369.274168682576,24471.27513318596,24105.68602260019,24188.498335927492,25916300
2021-02-03,24228.467294169444,24786.721120579892,24197.114724243744,24575.353226563893,27158100
2021-02-04,24533.2597099945,24591.898691857168,24301.73670033979,24467.54289148492,25296100
2021-02-05,24624.37241710792,24731.112567550175,24440.37351217047,24621.322831480647,18054800
2021-02-08,24677.62193934635,24731.41223271305,24440.132544259202,24608.608562436308,22211900
2021-02-09,24503.462169936167,24796.24338358393,24453.82204336392,24695.94905710139,23565000
2021-02-10,24670.748872427375,24763.389867485104,24256.884411515104,24451.230293456232,22186700
2021-02-11,24658.021604372552,24695.293226394857,24393.08689751986,24628.809002239024,15751100
2021-02-12,24601.99617428146,24740.17102378962,24480.9683334409,24708.905664958984,16561100
2021-02-16,24865.360902685352,24976.988249929924,24651.24048093024,24730.393854996655,26728500
2021-02-17,24712.031314454,25018.217001753914,24673.11745617995,25006.952546072196,21653500
2021-02-18,24704.710198151188,24922.33127227212,24608.670133604435,24908.027532381588,16925600
2021-02-19,24854.776127211044,24865.992703802407,24490.74850540197,24571.30434344348,25262600
2021-02-22,24177.69305350377,24229.628403265157,23666.480336113087,23881.352493021637,36446900
2021-02-23,23337.868276516354,23793.824541047423,23175.7498751417,23635.759950048756,30228700
2021-02-24,23371.81157668031,23899.178917404508,23269.18385670725,23833.13163581921,26339700
2021-02-25,23730.213555175193,23986.86085438063,23300.763263351146,23414.260985353034,39542200
2021-02-26,23771.17603737347,24165.428313156877,23566.86225020658,23858.44613121031,37819200
2021-03-01,24248.07440035164,24409.454881028796,23965.402902571837,24354.97649965959,25324000
2021-03-02,24441.776313432278,24471.683592231693,24074.649753286292,24117.96227822336,22812500
2021-03-03,23920.782817106417,24067.09341007775,23415.90664138184,23446.817684336565,34029500
2021-03-04,23427.97598772043,24022.096384058932,23171.72814248198,23426.941725821234,44727800
2021-03-05,23913.91871328428,24304.634962436852,23595.09450834835,24130.636183593655,41872800
2021-03-08,24210.289915515943,24419.567612939536,23766.622218841694,23793.827744708396,35267400
2021-03-09,24485.16708992856,24748.018843799073,24357.94613515453,24579.793079594034,33080500
2021-03-10,24835.546064848833,24835.546064848833,24315.780346603235,24355.601565050307,29746800
2021-03-11,24588.89068492996,25029.47213162472,24520.866325011186,24815.984003954567,29907600
2021-03-12,24517.24836896023,24706.883576158525,24435.527826041496,24699.54890244454,22653700
2021-03-15,24744.225776967407,24768.447202092302,24412.49043686538,24728.427937758035,26034900
2021-03-16,24887.114671925814,25285.257822281816,24851.30322832994,25037.735848636832,28092200
2021-03-17,24849.487800567764,25102.034909467373,24542.223516204944,24943.14026530285,29562100
2021-03-18,24440.746540765107,24612.0508777932,24206.38654362055,24247.37328396074,34833000
2021-03-19,24287.823330410076,24440.26584212869,24112.251433001496,24217.38442097325,46430700
2021-03-22,24195.638605527176,24892.285280842545,24181.978332356022,24796.668178599793,30127000
2021-03-23,24932.50748291999,25306.248119223823,24888.41464849398,24941.95560417138,31638400
2021-03-24,24911.528662053457,24927.238467205938,24646.545960821215,24661.20897834655,25620100
2021-03-25,24705.772309487304,24877.96717129289,24314.134298587363,24394.980762700667,34061900
2021-03-26,24398.967757928334,24942.6894652196,24398.967757928334,24918.452667269154,25479900
2021-03-29,25069.78598205171,25092.038923650838,24570.70115351372,24926.736901030174,25227500
2021-03-30,24755.68127481268,24789.604108561554,24498.08642834235,24577.591250220317,24792000
2021-03-31,24795.384678449802,25454.36664265034,24740.02550208393,25099.857711807126,43623500
2021-04-01,25489.7181081377,25956.82064976077,25444.8251032417,25904.446292877197,30338000
2021-04-05,25931.166433789058,26700.258207930543,25924.75760732374,26605.190145559613,36910600
2021-04-06,26333.56849773383,26523.9360543538,26255.93273000709,26360.156245030812,22931900
2021-04-07,26259.16903358481,26589.779097639286,26193.471294419247,26480.635349136774,22719800
2021-04-08,26799.148362736858,26944.397806029814,26717.511070380842,26850.03840703948,23625200
2021-04-09,26682.356460678777,27011.57396619675,26636.98445896952,26996.801499352092,24326800
2021-04-12,26965.989228912473,27279.363289843335,26956.45975742505,27093.032155880705,27148700
2021-04-13,27156.50906172069,27360.24015710803,27111.115575349242,27286.346480975157,23837500
2021-04-14,27067.902969355713,27209.82081389509,26824.009344760976,26869.21285388386,23070900
2021-04-15,27107.737056135968,27317.931588186457,27086.719527319336,27272.74053355097,25627500
2021-04-16,27218.251400417375,27378.74737768379,27022.09000612244,27351.47250531299,24878600
2021-04-19,27301.31734786613,27436.675864088527,27052.637582309802,27149.169905416435,23209300
2021-04-20,26898.10692585171,27146.410486488247,26795.863346804672,26944.011946332525,19722900
2021-04-21,27023.709548180643,27205.29984039925,26847.33612313361,27194.86292115552,24030400
2021-04-22,27132.637239209766,27296.34516968823,26656.114657567177,26815.652404884808,25606200
2021-04-23,26874.501730475175,27252.79617229943,26810.93002184935,27215.277764842383,21462600
2021-04-26,27242.16624249194,27323.374131038734,27087.039126782845,27230.71217784891,19763300
2021-04-27,27316.644149989257,27484.777160275953,27164.178101026533,27357.373150339234,31014200
2021-04-28,26877.719204183555,26926.002326868427,26549.20082462338,26718.18374633789,46903100
2021-04-29,26752.24393418621,26819.2658528413,26075.74009450916,26443.31320492446,40589000
2021-04-30,26249.403946509294,26600.460690021504,26234.689041206508,26505.863495528465,30945100
2021-05-03,26726.78332358696,26826.98368279635,26486.30568025598,26564.356062854407,19626600
2021-05-04,26423.010666604514,26448.279295026525,25874.482705876122,26088.20816763514,32756100
2021-05-05,26280.092203395005,26326.51999125024,25938.217783849,26006.803264049347,21901300
2021-05-06,25978.52813301495,26337.979856150476,25793.005441288595,26324.275918039722,26491100
2021-05-07,26538.239715081338,26764.5235133498,26435.09729125933,26570.867891411293,27032900
2021-05-10,26287.790359190705,26377.906818686533,25894.840960037105,25901.127894597128,29299900
2021-05-11,25689.738393257197,25905.08920678342,25481.741780599295,25866.219979046728,33641600
2021-05-12,25409.57175956133,25641.455661818894,24979.382172204,25076.961210936308,36684400
2021-05-13,25592.216423665213,25994.41038265518,25551.99654326717,25722.399701010436,29624300
2021-05-14,25957.21581433128,26337.72619216925,25947.70341776923,26228.85779733513,23901100
2021-05-17,26034.9989598607,26039.222140351387,25715.039462432447,25890.329650300555,24970200
2021-05-18,25965.02184706857,25979.782423459255,25609.711043807805,25628.689847042784,20168000
2021-05-19,25202.88196258865,25615.71574368174,25128.10936211508,25604.131052583223,25739800
2021-05-20,25788.17870728183,26209.946941306574,25777.607403796403,26054.558135206575,21800700
2021-05-21,26070.87138638364,26150.904178950994,25772.852193517378,25818.133461101217,21863100
2021-05-24,26108.180219222824,26463.258473472768,26078.678387877262,26423.2195847627,21411500
2021-05-25,26510.968226821064,26614.16016849134,26410.935107374593,26505.702987539582,17704300
2021-05-26,26463.246999872572,26622.17697069543,26391.67712093411,26469.56340625137,17771600
2021-05-27,26525.298749078385,26558.036647366913,26322.533588429298,26328.869747912977,24426200
2021-05-28,26662.497336448458,26777.220627061422,26509.5329489645,26522.27944096609,18270200
2021-06-01,26610.12754723908,26616.482451963253,26157.852921551686,26204.456094929483,23213300
2021-06-02,26281.78197394337,26402.53002867104,26039.225636089235,26193.868675541366,19406700
2021-06-03,25997.75355791831,26116.493289170925,25762.39329225151,26049.702999195084,25307700
2021-06-04,26427.85889222952,26842.794141017843,26401.192098277537,26751.060304718558,25281100
2021-06-07,26507.7186751,26943.540508029513,26489.69217812143,26913.849616766907,23079200
2021-06-08,26972.342510476934,27062.194585374924,26692.216497128124,26698.56030588434,22455000
2021-06-09,26877.51368170029,27059.655271025655,26813.97693258421,26854.216388936737,17937600
2021-06-10,26963.026313834336,27299.149426425334,26897.286626467383,27275.822127437918,24563600
2021-06-11,27305.18096969652,27358.10004020947,27159.12381829298,27294.599739532914,18999700
2021-06-14,27370.49965594744,27588.06470748455,27253.757828144608,27581.697265857132,19150500
2021-06-15,27652.388754491323,27675.80777723696,27429.909662698417,27502.29455170082,18038900
2021-06-16,27623.79778985605,27749.456540188556,27093.472430531703,27408.686882514743,27220000
2021-06-17,27439.113849747904,28047.751961352922,27432.684827238925,27956.669782338435,27565500
2021-06-18,27708.814508788615,27993.766401126897,27614.896657977475,27687.468358344166,37202200
2021-06-21,27697.92716000641,28092.361077483543,27495.379661485207,27997.484951953524,26696100
2021-06-22,28051.042445511343,28378.83212790917,28016.874742280426,28348.936202184996,24694100
2021-06-23,28472.23501773138,28562.15033042936,28305.24897033828,28395.164283036254,19518700
2021-06-24,28582.61513976992,28764.10254848408,28508.516575158945,28639.531096054707,21446900
2021-06-25,28566.692561571155,28676.138196425756,28408.960257908682,28436.856238620356,25611100
2021-06-28,28536.903975212597,28827.42865764966,28506.886701067484,28808.132539621554,19590000
2021-06-29,28767.248706464048,29064.689543076718,28672.026497581726,29037.941254657693,19937800
2021-06-30,28944.18028484442,29015.81982071359,28827.62980189648,28966.634126801044,21656500
2021-07-01,28982.312259884464,29222.032145127065,28981.239518892933,29196.233872474404,16725300
2021-07-02,29445.61526049076,30004.694753520573,29411.076691850198,29966.918399931164,26458000
2021-07-06,29831.4936420783,29975.269825978234,29431.27855913015,29791.794663426932,31565600
2021-07-07,29893.61849382444,30031.639338985788,29652.886056170835,29950.324226310477,23260000
2021-07-08,29634.977538907613,29830.833503330676,29417.71871061395,29690.63217042829,24618600
2021-07-09,29286.251593915335,29533.73662461209,29243.76529681462,29522.054270545486,23916700
2021-07-12,29763.441327663466,29828.47665859841,29488.365434732623,29567.264861380674,18931700
2021-07-13,29618.108351862582,30186.950344993733,29604.236937244274,29987.37654782273,26120100
2021-07-14,30207.343512960506,30347.494196148633,30014.76773728875,30224.461577349342,23113700
2021-07-15,30003.213308661736,30057.475478121123,29772.33608967246,29900.010636553867,22604200
2021-07-16,29954.456597617504,30170.032549504413,29677.285664724233,29814.27826927649,26186800
2021-07-19,29646.903205059192,29799.958143991644,29170.735167181785,29442.832115583587,32935600
2021-07-20,29459.796905436233,29771.316796115614,29272.250535992054,29596.48499631323,26259700
2021-07-21,29656.124592077722,29934.71513824599,29484.930876687828,29921.955761323676,24364300
2021-07-22,30273.39103586678,30548.566723746517,30228.597113123044,30518.70302361762,23384100
2021-07-23,30617.917536940156,30897.065658902302,30525.22366072415,30862.973639394622,22768100
2021-07-26,30904.53506933682,30978.321244590687,30652.167422068705,30909.88056933973,23176100
2021-07-27,30882.757091673633,30898.761739386664,30191.330260179464,30574.390024781227,33604100
2021-07-28,30697.14575787374,30820.363871644946,30149.038937985373,30402.911495879292,33566900
2021-07-29,30428.579042163714,30681.584104936734,30411.569944044528,30456.219232126597,18168300
2021-07-30,30181.86110982745,30339.55889076998,30048.504031760203,30154.342162309214,20944800
2021-08-02,30390.082452560087,30433.594275910888,30112.0342904229,30226.65159063763,16267400
2021-08-03,30169.664616213176,30360.986236036322,30019.565370015385,30349.357262179255,17879000
2021-08-04,30177.258752884733,30321.702526783247,30011.726934476486,30207.83545214869,16191300
2021-08-05,30396.153688614188,30687.527856283476,30313.50950857758,30675.87120817392,13900200
2021-08-06,30631.100195897638,30736.2074332054,30536.607363935746,30731.959727036767,16589300
2021-08-09,30904.85462029315,31096.842061397558,30697.933158982803,30753.395401853137,16117600
2021-08-10,30816.6513544365,30864.670294448588,30432.512859957587,30564.827085549005,18616600
2021-08-11,30728.119011245893,30883.253404167543,30583.68410490934,30700.304264154518,13955900
2021-08-12,30603.96011601725,30960.57705412964,30572.99542358834,30943.49319825205,14561300
2021-08-13,30916.371392137655,31281.624458989823,30897.14497340797,31276.28577889502,18249000
2021-08-16,31091.665412179176,31264.521123542498,30755.497752891646,31241.190845267614,22507600
2021-08-17,30914.33244133016,31024.289091209743,30775.82345872025,30987.28302226588,20075300
2021-08-18,31004.37533455844,31299.513408318893,30816.461527235246,30865.299677779898,21813000
2021-08-19,30734.06256072483,31668.78502940736,30728.740838658312,31594.261426988756,29850500
2021-08-20,31886.825339248117,32537.923746374807,31710.219685235672,32380.467281577643,40817600
2021-08-23,32283.537300635668,32512.422405840258,32134.496063445837,32432.578537825495,22830200
2021-08-24,32424.07769307393,32491.04814748049,32103.048377165276,32168.954778624466,18175800
2021-08-25,32362.879738603147,32393.722696338853,31950.237120107966,32119.336240489734,20006100
2021-08-26,32082.615463243572,32236.105765554938,31865.17357903416,31880.0945305177,17666100
2021-08-27,31890.300799692763,32090.822299328196,31659.914603622758,31968.163840936497,22605700
2021-08-30,32064.079174046234,32394.176287339782,32057.690470206588,32327.09164742846,16348100
2021-08-31,32438.78360059878,32447.30691376556,32127.62901313732,32168.122067525983,26285300
2021-09-01,32306.490193286027,32553.960378766835,32159.288044073393,32195.554721304215,18983800
2021-09-02,32246.740799750132,32370.51760919892,32031.1913503675,32134.69689860032,16285600
2021-09-03,32073.575999955996,32245.139733021693,31995.789080780694,32089.562642709585,14747900
2021-09-07,32039.23649627799,32047.750195564407,31740.142866787573,31950.890218829736,17180400
2021-09-08,32046.621161548614,32135.347111775038,31799.681349200237,32092.58757838467,15046800
2021-09-09,32135.058349345276,32276.067960915476,31726.986561332877,31753.6927789771,19927000
2021-09-10,31752.284894257973,31911.886882054685,31428.823956465632,31463.93496505217,19633400
2021-09-13,31698.35545896499,31803.82355170441,31328.692085920517,31638.698250439717,23652900
2021-09-14,31935.42029187877,32130.5143143844,31779.773873396774,31959.941247880924,21853400
2021-09-15,32249.044748152955,32468.107437953422,32095.913106410113,32414.93681916152,28356300
2021-09-16,32203.289554905474,32367.612389046997,31885.2428550148,32358.07137629087,19550800
2021-09-17,32339.9064534073,32374.991223130946,31846.571696368334,31882.720722493483,41372500
2021-09-20,31584.468667923775,31839.209484581028,30858.621928597622,31368.10030918196,38278700
2021-09-21,31363.214983751037,31559.44122970708,31191.385518048868,31268.813006926794,22364100
2021-09-22,31390.69819139756,31759.899910408174,31155.847027971307,31586.404803905636,26626300
2021-09-23,31809.90513402541,32028.107964503717,31669.402183039783,31885.477362135658,18604600
2021-09-24,31889.596048542262,32057.472936598457,31750.58569662651,32009.35660431371,14999000
2021-09-27,31791.825752401674,31827.25114271428,31448.291527172878,31580.33817070839,23571700
2021-09-28,31167.38468205314,31272.782821080484,30409.173188599903,30491.983902198728,43186200
2021-09-29,30817.74899924596,30998.265004354493,30591.8318432601,30698.844364836812,26353700
2021-09-30,30996.667804724722,31226.666006959214,30552.94423327213,30585.493210155983,32343600
2021-10-01,30477.308393024727,31326.42271233542,30387.645281005665,31231.35614256002,30086300
2021-10-04,30904.52991850899,30942.16657239721,30135.680910214836,30443.219200893072,31350700
2021-10-05,30550.08362760526,31233.038127992706,30550.08362760526,31056.654904972762,24993000
2021-10-06,30879.899602863956,31728.130414655785,30850.72599494291,31671.939810046926,28002600
2021-10-07,31874.444933357863,32032.102603673076,31738.388492692677,31838.811966736102,20430500
2021-10-08,32058.236486044807,32103.692193755753,31792.005348729454,31909.96956527466,17685700
2021-10-11,31873.703226187772,32423.210958095162,31855.20344026785,32016.248875155346,19298600
2021-10-12,32457.06044982283,32468.050847965333,32128.468674293516,32186.71409527026,17974100
2021-10-13,32447.24877909525,32708.00568872091,32291.012882085313,32601.28204241069,23416300
2021-10-14,32857.13205835264,33302.97237033745,32705.58965010873,33245.8708423837,27262900
2021-10-15,33357.03185194901,33589.828926128976,33156.23128629412,33563.3475476643,25384800
2021-10-18,33636.90799116831,34151.038885277056,33539.39953328127,34049.100684019504,22729300
2021-10-19,34154.896966054686,34260.12325462501,34029.73011157231,34141.6055089999,17682100
2021-10-20,34327.47982852945,34381.880326388775,33983.327311057496,34127.65108313877,16537100
2021-10-21,34055.15849103574,34481.99549671425,33965.35273751055,34453.17225841107,16918100
2021-10-22,34251.09559908402,34327.233936870485,33964.197856297935,34114.26884362451,17449300
2021-10-25,34080.570510948135,34084.978042952316,33761.09336086313,33945.06999996676,17554500
2021-10-26,34291.68703212312,34446.05408210744,34027.05732287152,34193.55165019957,28107300
2021-10-27,34972.55722211741,36090.35165692416,34972.55722211741,35766.081604664214,52588700
2021-10-28,35764.94562180381,35824.49415892354,35437.433715557454,35767.15324205533,26297900
2021-10-29,35692.63393103168,36559.264142752865,35667.30552017353,36517.41866417974,34766000
2021-11-01,36687.903572545656,36702.29760566806,36135.41598007894,36467.57349934266,27073200
2021-11-02,36526.19041249374,36873.41808890248,36491.910402998736,36838.031184042804,26487100
2021-11-03,36880.4538661491,36990.90745866275,36521.47969047977,36891.499899555696,21500100
2021-11-04,36803.7419739686,37207.278961146294,36430.054503321095,37196.22245999682,23992200
2021-11-05,37348.635938397885,37379.52888740815,36897.37665563984,37078.32010924886,22570100
2021-11-08,37096.79187921823,37135.28611001715,36782.246118162206,37062.69785214914,20897000
2021-11-09,37003.683291275156,37180.410531358175,36720.48489857167,36876.35606653616,21307400
2021-11-10,36613.976760387006,36620.54264844613,36105.10039748925,36201.401202262845,25500900
2021-11-11,36569.45347843281,36847.65610787171,36487.75977745025,36699.72272299696,16849800
2021-11-12,36908.87656694571,37274.737510927334,36894.50685569788,37218.36506623868,23831000
2021-11-15,37288.728144592256,37326.28822841288,36900.97025923972,37126.334133502096,16723000
2021-11-16,37132.3663923925,37684.35424662881,37113.56316360888,37556.03655734798,20886800
2021-11-17,37815.65068522336,38178.254284213486,37710.774294973075,37835.73252892494,19053400
2021-11-18,37496.39846413582,37969.84561435471,37378.86906651073,37839.008128952235,22463500
2021-11-19,38021.53061541883,38294.50702338125,37972.7051263295,38073.68157477351,21963400
2021-11-22,38193.049490218684,38752.72566105618,37631.15800570452,37662.189307969056,31031100
2021-11-23,37567.47274684296,37834.978621438735,37178.47966639471,37637.69286885043,30427600
2021-11-24,37596.26150158693,37806.44692877574,37331.29493650214,37778.496811583165,21661300
2021-11-26,37357.11265236341,37757.10654867776,36661.03005032013,36835.329447568394,24217200
2021-11-29,36983.98075830787,37435.59700229044,36961.895466726244,37170.59035202279,28563500
2021-11-30,37053.61174092626,37325.44630573446,36354.13067675668,36530.93493432505,42885600
