Date,Open,High,Low,Close,Volume
2024-04-10,550900.0019634911,552369.0686353935,546786.6152821636,549430.9352915883,17062700
2024-04-11,551062.8975742088,561870.9554793449,550914.8419864672,559798.1772509627,23458700
2024-04-12,565377.4079960614,565673.9605310711,556777.3844807791,558556.6996908374,21094100
2024-04-15,552063.749105288,558888.5092393495,546722.632478631,558888.5092393495,21091500
2024-04-16,558522.4203579298,560164.2553723437,541805.5547566236,544641.4515997022,29226300
2024-04-17,551919.2976762829,552667.9673692784,534550.1607987874,538592.9771409631,24105100
2024-04-18,532871.8518020274,542880.9390099713,531676.7369115266,538100.4794479683,20201900
2024-04-19,531253.1285808837,534096.4551845561,516737.1980252934,527062.9630596824,35457300
2024-04-22,529859.42219319,540336.86839475,524021.98788089195,526416.8327269629,26643700
2024-04-23,538244.1729489628,538543.8634684222,523259.6469759961,526106.7069108598,21861900
2024-04-24,531863.343732149,542198.0580992338,528118.8820049444,541898.5011610575,29269700
2024-04-25,534985.9289992381,541598.1146385545,525518.4813793078,525518.4813793078,27833100
2024-04-26,527415.5378599134,534493.9302869312,522294.99865738995,528620.3706134483,30255300
2024-04-30,541193.2288224336,550725.0078036506,538015.9691620278,550422.4116455168,35459100
2024-05-01,549579.2742065584,558586.2678671657,545915.4123785147,550342.5787540674,27076000
2024-05-02,539684.1108650044,545863.124700655,536368.5424653869,539684.1108650044,20164900
2024-05-07,544900.2583846808,544900.2583846808,531762.9370866392,537286.5835414976,25496600
2024-05-08,531277.9558759454,550300.3129090001,517198.416024708,536070.9907189198,68295000
2024-05-09,540802.3578195472,540802.3578195472,522449.6769700382,530723.4265333414,40742400
2024-05-10,527011.3264658783,532425.8263953222,509263.7989193675,515129.5071762651,50941700
2024-05-13,515345.1039127667,517909.0099023825,505391.115953082,507653.3859439194,30544300
2024-05-14,506585.9647648237,519288.4188066879,506434.745073849,512483.5327128321,31178100
2024-05-15,516382.2931640169,523653.149741275,515776.3884492454,516230.816985324,23592600
2024-05-16,508473.04560163245,508771.7081834836,495630.5545820318,500558.4871825762,29023000
2024-05-17,506373.5540944701,517051.46390757005,504268.0507510419,516750.6777156517,22329600
2024-05-20,518299.3355062251,524329.5779204919,515133.45823873515,519656.1400494352,23715900
2024-05-21,524738.34133702,526554.5686505603,517776.13663511554,520197.77305316925,16456200
2024-05-22,517835.8772286414,518592.0627970243,511937.62979525444,512391.3411362842,19191500
2024-05-23,513725.16073830944,518123.7523123901,508264.84016358876,516151.9698826298,16120400
2024-05-24,504427.3465046583,517645.7739582442,502756.0510794922,515518.67068985105,20602300
2024-05-27,519128.1014839165,523835.02489602566,516698.7216583117,523835.02489602566,14620900
2024-05-28,522233.4473953254,524055.19197926257,518589.9582274511,523447.9437846169,14393400
2024-05-29,522860.8217033129,525448.4880698213,516011.1166154966,516011.1166154966,19973000
2024-05-30,511044.3800135149,512264.7845030994,504484.7058819982,507993.36878955364,23500000
2024-05-31,511958.91105269553,516668.32536801696,508616.74605472526,516668.32536801696,34664500
2024-06-03,517567.63822399196,521523.18160841987,505244.5992186588,508287.324898988,34205700
2024-06-04,498523.48966088373,504415.1309023305,496106.4060746492,498221.35421260446,31397200
2024-06-05,487975.39565088827,489326.7121311523,480918.52069839847,483170.7148321718,29958300
2024-06-06,491715.11960031715,498355.83944758965,490356.79054064775,493979.00136643276,23424700
2024-06-07,492189.1230828898,492942.6275579096,481338.6586426057,485106.1810177043,24229500
2024-06-10,491226.19088750967,499271.6136678058,489252.7852998899,496691.0063609183,17848400
2024-06-11,495826.53896761034,502514.5732148742,493546.52729240665,494610.5327408351,19196400
2024-06-12,486603.8392715121,489340.9858674144,485235.26597356104,487972.41256946325,17408700
2024-06-13,489605.19049682986,489756.95899977366,474580.10870538966,474731.87720833346,26927900
2024-06-14,465078.92066105304,476333.28303152986,464622.6627271148,473899.90738385916,40221400
2024-06-17,466011.13271062495,467078.5665879071,458996.56723134196,462961.3216326758,28829800
2024-06-18,468298.3431089941,471045.8562041577,464177.07346624875,465856.1092466265,19056000
2024-06-19,470028.590564157,475682.3805026726,468958.9546298434,474765.54970183223,17496200
2024-06-20,472580.92620523454,473039.5942021985,466465.3529123813,471510.7008789852,15757100
2024-06-21,477184.1112542395,482414.3690823002,472876.8401017189,472876.8401017189,32553700
2024-06-24,483225.73751287215,491581.2257695788,481833.1561367543,487403.4816412255,30864600
2024-06-25,494443.4731954986,511136.1568794979,489652.05473064695,509435.97613390535,44118500
2024-06-26,512372.66350535676,512681.78728424385,502480.7025809698,506344.74981705844,31440900
2024-06-27,513040.69157860335,513196.15845483926,504956.41401433444,507288.4171578735,58733800
2024-06-28,513095.9833977636,515428.9448257619,508741.12206550007,511696.20654096454,26051600
2024-07-01,517847.82971134456,518003.5734195284,507880.23238757724,511462.33767580613,23624800
2024-07-02,513541.6926447617,521827.1446113287,510727.7655617768,521045.4981993884,30146300
2024-07-03,522895.58302760526,523364.5476760606,514766.862454381,519769.15203790367,23954600
2024-07-04,524213.0018457172,531721.8720601589,522022.9146998383,530470.3936910853,23049300
2024-07-05,528513.90156195,530856.6050263203,517112.74470201426,518362.18654967844,24261800
2024-07-08,516049.1922057603,516049.1922057603,509518.89209348493,510762.7587815374,20618800
2024-07-09,509435.04960331286,513171.7370087162,503207.23726097407,509123.6589861959,25590500
2024-07-10,509218.5176361184,515152.3734074071,508437.7471398962,513903.1406134516,23264100
2024-07-11,519787.7910537802,520257.0547832901,513530.94132698176,513687.3625701517,22399000
2024-07-12,497501.59891836985,504085.95372092136,496123.47814574285,501329.7121756673,23807400
2024-07-16,504200.94457576005,506037.74218805775,500221.21641578124,500374.28288347274,16490100
2024-07-17,500269.2147153919,503487.85856006807,497663.6458887491,498736.52717030793,16439900
2024-07-18,474824.96853324486,479948.436933794,473318.0660624951,473318.0660624951,25086900
2024-07-19,478681.5250615286,480506.81209703494,473053.55670205096,476552.0235201046,18962200
2024-07-22,473110.4999188275,474938.94629532547,470063.0892913312,470824.94194820523,16865200
2024-07-23,475311.1044656192,479259.3756209247,468325.70165238646,472122.1162247956,21568200
2024-07-24,471155.01925844944,478542.7299604219,466179.6222550802,467385.7791043818,26675100
2024-07-25,452816.67081140017,456391.5392651743,447752.2738352201,449837.61376658827,30179600
2024-07-26,447187.81059039803,447485.3407371648,432608.83339882817,432757.5984722115,40132100
2024-07-29,441312.5820939218,445788.36893057416,437433.5668354897,442655.3181449175,28260500
